County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	Early Voting	Absentee by Mail	Provisional	Total Votes	Real Precinct
MECKLENBURG	11/04/2025	039	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	James H. Bowers	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Joi Mayo	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Robin Emmons	UNA	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	5	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Juan Hall	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Shamaiye Haynes	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	039	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	4	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02	Malcolm Graham	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	4	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Juan Hall	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Shamaiye Haynes	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	040	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	1	C	CITY OF CHARLOTTE MAYOR	Vi Lyles	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	1	C	CITY OF CHARLOTTE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Dimple Ajmera	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Edwin B. Peacock III	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	James (Smuggie) Mitchell, Jr.	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	LaWana Slack-Mayfield	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Misun Kim	REP	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Victoria Watlington	DEM	4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	2	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE	Write-In (Miscellaneous)		4	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	4	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02	Malcolm Graham	DEM	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	4	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Juan Hall	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Shamaiye Haynes	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	11	C	CHARLOTTE-MECKLENBURG BOARD OF EDUCATION DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	041	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	042	1	C	CITY OF CHARLOTTE MAYOR	Rob Yates	LIB	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	042	1	C	CITY OF CHARLOTTE MAYOR	Terrie D. Donovan	REP	1	0	0	0	0	0	Y
MECKLENBURG	11/04/2025	TRANSFER	17	C	TOWN OF CORNELIUS BOARD OF COMMISSIONERS	Todd Sansbury	 	5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	17	C	TOWN OF CORNELIUS BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	23	C	TOWN OF MATTHEWS MAYOR	John Higdon	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	23	C	TOWN OF MATTHEWS MAYOR	Leon Threatt	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	23	C	TOWN OF MATTHEWS MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Brian Hacker	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	George Young	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Gina Hoover	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Jennefer Cross Garrity	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Jim Dedmon	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	John Urban	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Jonathan Clayton	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Kerry Lamson	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Mark Tofano	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Susan Chambers	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	24	C	TOWN OF MATTHEWS BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	25	C	TOWN OF MINT HILL MAYOR	Dale Dalton	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	25	C	TOWN OF MINT HILL MAYOR	Tim Radzicki	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	25	C	TOWN OF MINT HILL MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Matt Schwoebel	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Patrick Holton	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Patrick J. O'Brien	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Trey Long	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Twanna Henderson	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	26	C	TOWN OF MINT HILL BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	27	C	TOWN OF PINEVILLE MAYOR	Amelia Stinson-Wesley	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	27	C	TOWN OF PINEVILLE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Joshua Simelton	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	28	C	TOWN OF PINEVILLE TOWN COUNCIL	L.R. (Les) Gladden	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Nick Gallo	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Tony Jennings	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Write-In (Miscellaneous)		2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	28	C	TOWN OF PINEVILLE TOWN COUNCIL	Yvette Isaacs	 	2	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	Against	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	34	C	MECKLENBURG COUNTY PUBLIC TRANSPORTATION SALES AND USE TAX	For	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600018	C	TOWN OF DAVIDSON MAYOR	Russell B. (Rusty) Knox, Jr.	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600018	C	TOWN OF DAVIDSON MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600019	C	TOWN OF DAVIDSON BOARD OF COMMISSIONERS	Autumn Rierson Michael	 	5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600019	C	TOWN OF DAVIDSON BOARD OF COMMISSIONERS	Connie Wessner	 	5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600019	C	TOWN OF DAVIDSON BOARD OF COMMISSIONERS	David Lusk	 	5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600019	C	TOWN OF DAVIDSON BOARD OF COMMISSIONERS	Ryan Fay	 	5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600019	C	TOWN OF DAVIDSON BOARD OF COMMISSIONERS	Steve Justus	 	5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600019	C	TOWN OF DAVIDSON BOARD OF COMMISSIONERS	Tracy Mattison Brandon	 	5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600019	C	TOWN OF DAVIDSON BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		5	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600021	C	TOWN OF HUNTERSVILLE MAYOR	Christy Clark	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600021	C	TOWN OF HUNTERSVILLE MAYOR	Derek L. Partee	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600021	C	TOWN OF HUNTERSVILLE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Dan Boone	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Edwin Quarles	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Frank Gammon	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Heather Smallwood	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Jamie Wideman	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Jennifer Hunt	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	LaToya Rivers	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Nick Walsh	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Scott Coronet	 	6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600022	C	TOWN OF HUNTERSVILLE BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		6	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600029	C	TOWN OF STALLINGS MAYOR	David Scholl	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600029	C	TOWN OF STALLINGS MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600030	C	TOWN OF STALLINGS COUNCIL DISTRICT 01	Graham Hall	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600030	C	TOWN OF STALLINGS COUNCIL DISTRICT 01	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600031	C	TOWN OF STALLINGS COUNCIL DISTRICT 02	Glen Watson	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600031	C	TOWN OF STALLINGS COUNCIL DISTRICT 02	Mike Couzens	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600031	C	TOWN OF STALLINGS COUNCIL DISTRICT 02	Rocky Crenshaw	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600031	C	TOWN OF STALLINGS COUNCIL DISTRICT 02	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600032	C	TOWN OF STALLINGS COUNCIL DISTRICT 03	Jon Van De Riet	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600032	C	TOWN OF STALLINGS COUNCIL DISTRICT 03	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600033	C	TOWN OF STALLINGS COUNCIL DISTRICT 06	Brad Richardson	 	1	0	0	0	0	0	N
MECKLENBURG	11/04/2025	TRANSFER	600033	C	TOWN OF STALLINGS COUNCIL DISTRICT 06	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MITCHELL	11/04/2025	01	1	C	TOWN OF BAKERSVILLE MAYOR	Charles E. Vines, Sr.	 	1	0	0	0	0	0	Y
MITCHELL	11/04/2025	01	1	C	TOWN OF BAKERSVILLE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MITCHELL	11/04/2025	01	2	C	TOWN OF BAKERSVILLE TOWN COUNCIL	Andy Palmer	 	2	0	0	0	0	0	Y
MITCHELL	11/04/2025	01	2	C	TOWN OF BAKERSVILLE TOWN COUNCIL	Gary Hyatt	 	2	0	0	0	0	0	Y
MITCHELL	11/04/2025	01	2	C	TOWN OF BAKERSVILLE TOWN COUNCIL	Matthew Staton	 	2	0	0	0	0	0	Y
MITCHELL	11/04/2025	01	2	C	TOWN OF BAKERSVILLE TOWN COUNCIL	Perry Wilson	 	2	0	0	0	0	0	Y
MITCHELL	11/04/2025	01	2	C	TOWN OF BAKERSVILLE TOWN COUNCIL	Write-In (Miscellaneous)		2	0	0	0	0	0	Y
MITCHELL	11/04/2025	04	3	C	TOWN OF SPRUCE PINE MAYOR	Beth Holmes	 	1	0	0	0	0	0	Y
MITCHELL	11/04/2025	04	3	C	TOWN OF SPRUCE PINE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MITCHELL	11/04/2025	04	4	C	TOWN OF SPRUCE PINE TOWN COUNCIL	Larry McKinney	 	2	0	0	0	0	0	Y
MITCHELL	11/04/2025	04	4	C	TOWN OF SPRUCE PINE TOWN COUNCIL	Tessa Taylor	 	2	0	0	0	0	0	Y
MITCHELL	11/04/2025	04	4	C	TOWN OF SPRUCE PINE TOWN COUNCIL	Write-In (Miscellaneous)		2	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	BIS	1	C	TOWN OF BISCOE MAYOR	Grant Hinson	 	1	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	BIS	1	C	TOWN OF BISCOE MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	BIS	2	C	TOWN OF BISCOE TOWN COMMISSIONER	David Asbill	 	3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	BIS	2	C	TOWN OF BISCOE TOWN COMMISSIONER	George C. Collins	 	3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	BIS	2	C	TOWN OF BISCOE TOWN COMMISSIONER	Kay Cagle-Kinch	 	3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	BIS	2	C	TOWN OF BISCOE TOWN COMMISSIONER	Write-In (Miscellaneous)		3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	CAN	3	C	TOWN OF CANDOR MAYOR	Phillip Hearne	 	1	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	CAN	3	C	TOWN OF CANDOR MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	CAN	4	C	TOWN OF CANDOR TOWN COMMISSIONER	Christina (Chrissy) Haynes	 	3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	CAN	4	C	TOWN OF CANDOR TOWN COMMISSIONER	Daniel Harris	 	3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	CAN	4	C	TOWN OF CANDOR TOWN COMMISSIONER	Tawanda Bennett	 	3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	CAN	4	C	TOWN OF CANDOR TOWN COMMISSIONER	Timothy (Tim) Smith	 	3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	CAN	4	C	TOWN OF CANDOR TOWN COMMISSIONER	Write-In (Miscellaneous)		3	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	MTG	5	C	TOWN OF MOUNT GILEAD MAYOR	Sheldon Poplin Morley	 	1	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	MTG	5	C	TOWN OF MOUNT GILEAD MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	MTG	6	C	TOWN OF MOUNT GILEAD TOWN COMMISSIONER	Timothy (Tim) McAuley	 	2	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	MTG	6	C	TOWN OF MOUNT GILEAD TOWN COMMISSIONER	Vera Collins Richardson	 	2	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	MTG	6	C	TOWN OF MOUNT GILEAD TOWN COMMISSIONER	Write-In (Miscellaneous)		2	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	PEE	5	C	TOWN OF MOUNT GILEAD MAYOR	Sheldon Poplin Morley	 	1	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	PEE	5	C	TOWN OF MOUNT GILEAD MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	PEE	6	C	TOWN OF MOUNT GILEAD TOWN COMMISSIONER	Timothy (Tim) McAuley	 	2	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	PEE	6	C	TOWN OF MOUNT GILEAD TOWN COMMISSIONER	Vera Collins Richardson	 	2	0	0	0	0	0	Y
MONTGOMERY	11/04/2025	PEE	6	C	TOWN OF MOUNT GILEAD TOWN COMMISSIONER	Write-In (Miscellaneous)		2	0	0	0	0	0	Y
MOORE	11/04/2025	ABSENTEE MAIL	1	C	TOWN OF ABERDEEN MAYOR	Christopher Weber	 	1	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	1	C	TOWN OF ABERDEEN MAYOR	Robert (Robbie) Farrell	 	1	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	1	C	TOWN OF ABERDEEN MAYOR	Ron Utley	 	1	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	1	C	TOWN OF ABERDEEN MAYOR	Write-In (Miscellaneous)		1	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	2	C	TOWN OF ABERDEEN BOARD OF COMMISSIONERS	Daniel Moretz	 	2	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	2	C	TOWN OF ABERDEEN BOARD OF COMMISSIONERS	Fallon McIver Brewington	 	2	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	2	C	TOWN OF ABERDEEN BOARD OF COMMISSIONERS	Timothy A. (Tim) Helms	 	2	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	2	C	TOWN OF ABERDEEN BOARD OF COMMISSIONERS	William (Billy) Marts	 	2	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	2	C	TOWN OF ABERDEEN BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		2	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	5	C	TOWN OF CARTHAGE BOARD OF COMMISSIONERS	Anton Sadovnikov	 	3	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	5	C	TOWN OF CARTHAGE BOARD OF COMMISSIONERS	Brent Tanner	 	3	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	5	C	TOWN OF CARTHAGE BOARD OF COMMISSIONERS	John L. McDonald	 	3	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	5	C	TOWN OF CARTHAGE BOARD OF COMMISSIONERS	Malcolm Hall	 	3	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	5	C	TOWN OF CARTHAGE BOARD OF COMMISSIONERS	Write-In (Miscellaneous)		3	0	0	0	0	0	N
MOORE	11/04/2025	ABSENTEE MAIL	7	C	TOWN OF PINEBLUFF MAYOR	Ronald L. McDonald	 	1	0	0	0	0	0	N
